CSDNAME,Latitude,Longitude,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type
Hamilton,43.2423738,-79.7891994,Duplex/Triplex,1395.0,2.0,1.0,0,0.0,1.0,750.0,2.0
Hamilton,43.2423738,-79.7891994,Apartment,1580.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2423024,-79.7844111,Apartment,1225.0,1.0,1.0,0,1.0,1.0,540.0,2.0
Hamilton,43.241851,-79.7806818,Apartment,1375.0,2.0,1.0,0,1.0,1.0,625.0,2.0
Hamilton,43.241851,-79.7806818,Apartment,1375.0,2.0,1.0,0,1.0,1.0,625.0,2.0
Hamilton,43.241718,-79.8363271,Basement,1350.0,1.0,1.0,1,0.0,1.0,500.0,2.0
Hamilton,43.2413676,-79.8644429,House,1995.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.2411936,-79.7226868,Condo,1950.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2393331,-79.8423295,Apartment,1749.0,1.0,1.0,0,1.0,1.0,545.0,2.0
Hamilton,43.2391777,-79.7207947,Condo,2000.0,1.0,1.0,0,1.0,1.0,585.0,2.0
Hamilton,43.2388,-79.71928,Condo,2000.0,1.0,1.0,0,1.0,1.0,600.0,1.0
Hamilton,43.2386305,-79.718393,Condo,1950.0,1.0,1.0,0,1.0,0.0,570.0,2.0
Hamilton,43.2386305,-79.718393,Condo,2200.0,1.5,1.0,0,1.0,0.0,668.0,2.0
Hamilton,43.2384713,-79.7188142,Condo,2050.0,1.0,1.0,0,0.0,0.0,565.0,2.0
Hamilton,43.2378117,-79.8822704,Basement,1650.0,2.5,1.0,0,0.0,0.0,650.0,2.0
Hamilton,43.2374191,-79.819644,Apartment,1250.0,1.0,1.0,0,1.0,1.0,615.0,2.0
Hamilton,43.237309,-79.845893,Apartment,1500.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Hamilton,43.2370104,-79.8897492,Apartment,2300.0,2.0,1.0,0,1.0,1.0,700.0,2.0
Hamilton,43.2368625,-79.787404,Basement,1800.0,2.0,1.0,0,0.0,0.0,900.0,0.0
Hamilton,43.2360658,-79.8352548,Basement,1950.0,2.5,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.2358237,-79.8582954,Basement,1850.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2346344,-79.785718,Apartment,1899.0,2.0,1.0,0,1.0,0.0,800.0,2.0
Hamilton,43.2346344,-79.785718,Apartment,1499.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Hamilton,43.2345615,-79.8171004,Duplex/Triplex,1850.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2342607,-79.8850481,Basement,1900.0,2.0,1.0,0,1.0,1.0,800.0,2.0
Hamilton,43.2341373,-79.7573846,Apartment,1455.0,1.0,1.0,0,1.0,1.0,675.0,2.0
Hamilton,43.2341373,-79.7573846,Apartment,1605.0,2.0,1.0,0,1.0,1.0,840.0,2.0
Hamilton,43.2339628,-79.8751115,Duplex/Triplex,1795.0,2.0,1.0,0,0.0,0.0,750.0,2.0
Hamilton,43.2332953,-79.7874697,Apartment,1300.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2149.0,2.0,1.0,0,1.0,1.0,786.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2185.0,2.0,1.0,0,1.0,1.0,735.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2215.0,2.0,1.0,0,1.0,1.0,822.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2340.0,2.0,1.0,0,1.0,1.0,735.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2199.0,2.0,1.0,0,1.0,1.0,786.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2375.0,2.0,1.0,0,1.0,1.0,822.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,1680.0,0.5,1.0,0,1.0,1.0,400.0,2.0
Hamilton,43.2315729,-79.7991174,Basement,1800.0,1.0,1.0,0,1.0,0.0,550.0,2.0
Hamilton,43.2315729,-79.7991174,Basement,1800.0,1.0,1.0,0,1.0,0.0,550.0,2.0
Hamilton,43.231306,-79.7761709,Apartment,1290.0,1.0,1.0,0,1.0,1.0,450.0,2.0
Hamilton,43.2311551,-79.8688837,Basement,1700.0,1.5,1.0,1,1.0,1.0,960.0,2.0
Hamilton,43.2311349,-79.8128037,Apartment,2000.0,2.0,1.0,1,1.0,1.0,500.0,2.0
Hamilton,43.230678,-79.882008,Apartment,1500.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Hamilton,43.2306661,-79.8119455,Apartment,1400.0,2.0,1.0,0,1.0,1.0,600.0,2.0
Hamilton,43.230348,-79.8104991,Apartment,1869.0,1.0,1.0,0,1.0,1.0,620.0,2.0
Hamilton,43.2302699,-79.7937754,Apartment,1395.0,1.0,1.0,0,1.0,1.0,495.0,2.0
Hamilton,43.2300403,-79.755891,Apartment,1529.0,2.0,1.0,0,1.0,1.0,770.0,2.0
Hamilton,43.2296377,-79.8493687,Apartment,1750.0,2.0,1.0,0,1.0,1.0,850.0,2.0
Hamilton,43.2291551,-79.8464804,Basement,1450.0,1.0,1.0,0,0.0,0.0,460.0,2.0
Hamilton,43.2291551,-79.8464804,Duplex/Triplex,2190.0,2.0,1.0,0,0.0,0.0,800.0,1.0
Hamilton,43.2290783,-79.7942571,Apartment,1395.0,1.0,1.0,0,1.0,1.0,495.0,2.0
Hamilton,43.2281736,-79.7671483,Apartment,1290.0,1.0,1.0,0,1.0,1.0,485.0,2.0
Hamilton,43.2274257,-79.8463929,Condo,1950.0,1.0,1.0,0,0.0,0.0,587.0,2.0
Hamilton,43.225891,-79.9444526,Apartment,1350.0,0.5,1.0,0,0.0,0.0,500.0,2.0
Hamilton,43.224827,-79.8701087,Basement,1650.0,1.5,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2238023,-79.8309874,Basement,1590.0,1.0,1.0,1,1.0,1.0,700.0,1.0
Hamilton,43.2229092,-79.8765179,Basement,1895.0,2.0,1.0,0,0.0,0.0,950.0,2.0
Hamilton,43.2219393,-79.8965299,Apartment,1799.0,1.0,1.0,0,0.0,0.0,600.0,2.0
Hamilton,43.2218293,-79.8403098,Apartment,1725.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2217522,-79.8256473,Basement,1600.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.221234,-79.8686431,Basement,1550.0,1.0,1.0,0,0.0,0.0,650.0,0.0
Hamilton,43.220903,-79.9236426,Basement,2000.0,3.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2198478,-79.7916954,House,2400.0,3.0,1.0,1,1.0,1.0,750.0,2.0
Hamilton,43.2194238,-79.8255598,House,1900.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.218602,-79.7183405,Condo,1850.0,1.5,1.0,0,1.0,0.0,600.0,2.0
Hamilton,43.218544,-79.7201812,Basement,1600.0,1.5,1.0,0,0.0,0.0,700.0,2.0
Hamilton,43.2160166,-79.7144624,Condo,2500.0,2.0,2.0,0,0.0,0.0,850.0,2.0
Hamilton,43.216007,-79.7856086,Apartment,2150.0,2.0,1.0,0,1.0,1.0,730.0,2.0
Hamilton,43.2148714,-79.7831781,Apartment,2249.0,2.0,1.0,0,1.0,1.0,899.0,2.0
Hamilton,43.2148714,-79.7831781,Apartment,2000.0,2.0,1.0,0,1.0,1.0,815.0,2.0
Hamilton,43.2148714,-79.7831781,Apartment,2199.0,2.0,1.0,0,1.0,1.0,805.0,2.0
Hamilton,43.2148714,-79.7831781,Apartment,2299.0,2.0,1.0,0,1.0,1.0,805.0,2.0
Hamilton,43.2132413,-79.7857734,Basement,1495.0,1.0,1.0,1,0.0,1.0,800.0,2.0
Hamilton,43.2099171,-79.8359815,Basement,1650.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.2060335,-79.9559714,Apartment,1150.0,1.0,1.0,0,0.0,1.0,625.0,2.0
Hamilton,43.2026582,-79.7739598,Basement,1850.0,2.0,2.0,0,0.0,0.0,800.0,1.0
Hamilton,43.201523,-79.8489311,Basement,2000.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Hamilton,43.1983549,-80.0100318,Condo,2175.0,1.5,1.0,0,0.0,0.0,793.0,2.0
Hamilton,43.1918256,-80.0405671,Duplex/Triplex,1595.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Hamilton,43.1913631,-79.8559325,Basement,1150.0,0.5,1.0,1,1.0,1.0,600.0,1.0
Hamilton,43.1753264,-79.8048174,Basement,1850.0,2.0,1.0,1,1.0,1.0,650.0,1.0
Hamilton,43.1497646,-79.7540549,Townhouse,750.0,1.0,1.0,1,1.0,1.0,600.0,1.0
Hamilton,43.1208326,-79.8044957,Condo,2100.0,1.5,1.0,0,1.0,0.0,654.0,2.0
Hamilton,43.1208326,-79.8044957,Basement,1850.0,2.0,1.0,1,1.0,1.0,650.0,2.0
Hamilton,43.118002,-79.8068561,Townhouse,2100.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.1169515,-79.7874806,Condo,1950.0,1.0,1.0,0,0.0,0.0,593.0,2.0
Hamilton,43.2568272,-79.8633506,Apartment,900.0,1.0,1.0,1,1.0,1.0,700.0,1.0
Hamilton,43.2541231,-79.8654711,Apartment,1915.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Hamilton,43.2160166,-79.7144624,Apartment,1300.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2580819,-79.8438328,Apartment,1800.0,2.0,1.0,0,1.0,1.0,820.0,1.0
Hamilton,43.2376442,-79.8765928,Apartment,1495.0,1.0,1.0,0,1.0,1.0,600.0,2.0
Hamilton,43.2498973,-79.8674599,Apartment,1499.0,1.0,1.0,0,1.0,1.0,590.0,2.0
Hamilton,43.247342,-79.8698519,Apartment,1150.0,0.5,1.5,0,1.0,1.0,450.0,2.0
Hamilton,43.2511254,-79.8369398,Apartment,1150.0,0.5,1.0,0,1.0,1.0,450.0,2.0
Hamilton,43.2472623,-79.943622,Apartment,1790.0,2.0,1.0,0,1.0,1.0,730.0,2.0
Hamilton,43.2534452,-79.8733899,Apartment,1450.0,1.0,1.0,1,1.0,0.0,600.0,2.0
Hamilton,43.2183588,-79.8339418,Apartment,1950.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2574623,-79.8542697,Apartment,1150.0,0.5,1.0,0,1.0,1.0,350.0,2.0
Hamilton,43.2603995,-79.8703096,Apartment,1300.0,1.0,1.0,0,1.0,1.0,450.0,2.0
Hamilton,43.2585482,-79.8423223,Apartment,1450.0,1.0,1.0,0,1.0,1.0,400.0,2.0
Hamilton,43.2374191,-79.819644,Apartment,1725.0,2.0,1.0,0,1.0,1.0,950.0,2.0
Hamilton,43.251449,-79.8635897,Apartment,1795.0,2.0,1.0,0,1.0,1.0,738.0,2.0
Hamilton,43.2487397,-79.8227742,Apartment,1200.0,1.0,1.0,1,0.0,1.0,400.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2069.0,1.0,1.0,0,1.0,1.0,740.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2325.0,2.0,1.0,0,1.0,1.0,780.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2009.0,1.0,1.0,0,1.0,1.0,625.0,2.0
Hamilton,43.2552334,-79.8913687,Apartment,1995.0,1.0,1.0,0,0.0,0.0,600.0,2.0
Hamilton,43.3281585,-79.8990114,Apartment,2200.0,2.0,1.0,0,0.0,0.0,750.0,2.0
Hamilton,43.2360346,-79.8401347,Apartment,1525.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Hamilton,43.2500283,-79.858079,Apartment,1400.0,1.0,1.0,0,1.0,1.0,525.0,2.0
Hamilton,43.2632477,-79.8952615,Apartment,1545.0,1.0,1.0,0,1.0,1.0,571.0,2.0
Hamilton,43.2326179,-79.8802582,Apartment,1800.0,2.0,1.0,0,0.0,0.0,500.0,2.0
Hamilton,43.2485095,-79.8729962,Apartment,1900.0,1.0,1.0,1,1.0,1.0,520.0,2.0
Hamilton,43.2500283,-79.858079,Apartment,1600.0,1.0,1.0,0,0.0,1.0,519.0,2.0
Hamilton,43.2569921,-79.8808706,Apartment,1650.0,1.0,1.0,0,0.0,1.0,740.0,2.0
Hamilton,43.2510984,-79.8358019,Apartment,1400.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Hamilton,43.2578885,-79.8464804,Apartment,1215.0,2.0,1.0,1,1.0,1.0,750.0,2.0
Hamilton,43.2656607,-79.9514387,Apartment,1549.0,1.0,1.0,0,1.0,1.0,710.0,2.0
Hamilton,43.2580928,-79.8674063,Apartment,1325.0,1.0,1.0,0,1.0,1.0,474.0,2.0
Hamilton,43.2491888,-79.8353642,Apartment,1300.0,1.5,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2468692,-79.8402888,Apartment,1480.0,1.0,1.0,0,0.0,1.0,900.0,2.0
Hamilton,43.2499868,-79.8804441,Apartment,1850.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2533923,-79.8753148,Apartment,1700.0,1.0,1.0,0,0.0,0.0,820.0,2.0
Hamilton,43.2542874,-79.8402421,Apartment,1695.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2542506,-79.8402627,Apartment,1550.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2578885,-79.8464804,Apartment,1550.0,0.5,1.0,0,0.0,0.0,750.0,1.0
Hamilton,43.2156002,-79.8544674,Apartment,1700.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Hamilton,43.2166585,-79.8323004,Apartment,1200.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Hamilton,43.2431706,-79.8617958,Apartment,1400.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2294898,-79.8804332,Apartment,1600.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.218724,-79.8378152,Apartment,1795.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.2523077,-79.8912813,Apartment,1268.0,1.0,1.0,0,1.0,1.0,700.0,1.0
Hamilton,43.2580819,-79.8438328,Apartment,1200.0,1.0,1.0,0,1.0,1.0,480.0,1.0
Hamilton,43.2501564,-79.8742649,Apartment,1450.0,1.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2401886,-79.8083994,Apartment,2400.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2500283,-79.858079,Apartment,2000.0,2.0,1.0,0,0.0,1.0,736.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,1989.0,1.0,1.0,0,1.0,1.0,625.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2229.0,2.0,1.0,0,1.0,1.0,735.0,2.0
Hamilton,43.2148714,-79.7831781,Apartment,2300.0,2.0,1.0,0,1.0,1.0,805.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2259.0,2.0,1.0,0,1.0,1.0,780.0,2.0
Hamilton,43.2620507,-79.9564292,Apartment,2295.0,2.0,1.5,0,1.0,1.0,984.0,2.0
Hamilton,43.2247556,-79.8270042,Apartment,1825.0,2.0,1.0,0,1.0,1.0,853.0,2.0
Hamilton,43.2539668,-79.860626,Apartment,1450.0,1.0,1.0,0,1.0,0.0,500.0,2.0
Hamilton,43.2629969,-79.8995914,Apartment,1650.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Hamilton,43.2601262,-79.850594,Apartment,1065.0,1.0,1.0,1,1.0,1.0,350.0,2.0
Hamilton,43.2629969,-79.8995914,Apartment,1650.0,1.0,1.0,0,1.0,1.0,550.0,2.0
Hamilton,43.2393331,-79.8423295,Apartment,1949.0,2.0,1.0,0,1.0,1.0,945.0,2.0
Hamilton,43.2441027,-79.7991648,Apartment,2300.0,3.0,1.0,0,1.0,0.0,500.0,2.0
Hamilton,43.2533923,-79.8753148,Apartment,2250.0,2.0,1.0,0,0.0,0.0,942.0,2.0
Hamilton,43.2353538,-79.8787711,Apartment,2400.0,3.0,1.0,0,0.0,0.0,900.0,1.0
Hamilton,43.2448409,-79.8280629,Apartment,1899.0,2.0,1.0,0,1.0,1.0,690.0,2.0
Hamilton,43.2557895,-79.8322129,Apartment,1500.0,3.0,1.0,0,1.0,1.0,900.0,2.0
Hamilton,43.2547579,-79.8295126,Apartment,1950.0,3.0,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.257515,-79.9056704,Apartment,1675.0,2.0,1.0,0,1.0,1.0,888.0,2.0
Hamilton,43.3352248,-79.8993727,Apartment,1975.0,3.0,1.0,1,1.0,1.0,750.0,2.0
Hamilton,43.2569576,-79.8582516,Apartment,1399.0,1.0,1.0,0,1.0,1.0,700.0,1.0
Hamilton,43.252533,-79.8355555,Apartment,1695.0,2.0,1.0,0,0.0,0.0,550.0,2.0
Hamilton,43.2573913,-79.856302,Apartment,1250.0,0.5,1.0,0,0.0,1.0,600.0,2.0
Hamilton,43.2502612,-79.8691462,Apartment,1936.0,2.0,1.0,0,1.0,1.0,825.0,2.0
Hamilton,43.2659576,-79.8792831,Apartment,1350.0,1.5,1.0,0,0.0,0.0,750.0,2.0
Hamilton,43.2253885,-79.8674646,Apartment,1750.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,1599.0,0.5,1.0,0,1.0,1.0,400.0,2.0
Hamilton,43.2492958,-79.8468087,Apartment,1525.0,1.0,1.0,0,1.0,1.0,544.0,2.0
Hamilton,43.2305831,-79.7455299,Apartment,1200.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2519139,-79.842569,Apartment,1375.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Hamilton,43.2519139,-79.842569,Apartment,1325.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2519139,-79.842569,Apartment,1000.0,0.5,1.0,1,1.0,1.0,650.0,2.0
Hamilton,43.248813,-79.8061227,Apartment,1600.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2606633,-79.8700212,Apartment,1300.0,1.0,1.0,0,1.0,1.0,450.0,2.0
Hamilton,43.2569576,-79.8582516,Apartment,1750.0,2.0,1.0,0,1.0,1.0,830.0,2.0
Hamilton,43.2498973,-79.8674599,Apartment,1699.0,2.0,1.0,0,1.0,1.0,720.0,2.0
Hamilton,43.2148714,-79.7831781,Apartment,2269.0,2.0,1.0,0,1.0,1.0,815.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,2300.0,2.0,1.0,0,1.0,1.0,770.0,2.0
Hamilton,43.2541231,-79.8654711,Apartment,2399.0,2.0,1.0,0,1.0,1.0,770.0,2.0
Hamilton,43.2553917,-79.8857918,Apartment,2300.0,1.0,1.0,0,0.0,1.0,800.0,2.0
Hamilton,43.2392211,-79.8397846,Apartment,1999.0,1.0,1.0,0,0.0,1.0,756.0,2.0
Hamilton,43.2447482,-79.8353777,Apartment,2150.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Hamilton,43.2180282,-79.7910527,Apartment,2450.0,2.0,1.0,0,1.0,1.0,725.0,2.0
Hamilton,43.2624494,-79.8680306,Apartment,1500.0,1.0,1.0,0,0.0,1.0,600.0,2.0
Hamilton,43.2508544,-79.8720372,Apartment,1530.0,2.0,2.0,0,1.0,1.0,900.0,2.0
Hamilton,43.2508544,-79.8720372,Apartment,1480.0,2.0,1.0,0,0.0,1.0,900.0,2.0
Hamilton,43.1830381,-79.7830905,Apartment,2300.0,2.0,1.0,0,1.0,1.0,800.0,2.0
Hamilton,43.2552334,-79.8913687,Apartment,1995.0,1.0,1.0,0,0.0,0.0,600.0,2.0
Hamilton,43.2542764,-79.8913473,Apartment,2450.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.255976,-79.8663242,Apartment,2595.0,2.0,1.0,0,1.0,1.0,623.0,2.0
Hamilton,43.2740802,-79.8577703,Apartment,2350.0,2.0,1.0,0,1.0,1.0,850.0,2.0
Hamilton,43.2447482,-79.8353777,Apartment,2150.0,2.5,1.0,0,1.0,1.0,900.0,2.0
Hamilton,43.2584239,-79.8530064,Apartment,1300.0,1.0,1.0,1,1.0,1.0,400.0,2.0
Hamilton,43.2547656,-79.8764523,Apartment,1849.0,2.0,1.5,0,1.0,1.0,985.0,2.0
Hamilton,43.2497957,-79.8547073,Apartment,1377.0,1.0,1.0,0,1.0,1.0,456.0,2.0
Hamilton,43.2477271,-79.869491,Apartment,1249.0,0.5,1.0,0,1.0,1.0,400.0,2.0
Hamilton,43.2541231,-79.8654711,Apartment,1975.0,1.0,1.0,0,1.0,1.0,690.0,2.0
Hamilton,43.257253,-79.8382861,Apartment,1475.0,2.0,1.0,1,1.0,1.0,650.0,2.0
Hamilton,43.2464096,-79.8463273,Apartment,1090.0,0.5,1.0,0,1.0,1.0,400.0,2.0
Hamilton,43.2477271,-79.869491,Apartment,1499.0,1.0,1.0,0,1.0,1.0,500.0,2.0
Hamilton,43.2478326,-79.8701867,Apartment,1349.0,1.0,1.0,0,1.0,1.0,400.0,2.0
Hamilton,43.2327611,-79.7587396,Apartment,1969.0,1.0,1.0,0,1.0,1.0,610.0,2.0
Hamilton,43.2691323,-79.9675738,Apartment,1700.0,1.5,1.0,1,1.0,1.0,600.0,2.0
Hamilton,43.2393331,-79.8423295,Apartment,1799.0,1.0,1.0,0,1.0,1.0,545.0,2.0
Hamilton,43.230348,-79.8104991,Apartment,1859.0,1.0,1.0,0,1.0,1.0,620.0,2.0
Hamilton,43.2555653,-79.8397408,Apartment,1695.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2556689,-79.8395102,Apartment,1550.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2583,-79.90451,Apartment,1675.0,2.0,1.0,0,1.0,1.0,915.0,2.0
Hamilton,43.2541231,-79.8654711,Apartment,1949.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Hamilton,43.261067,-79.8649023,Apartment,1350.0,1.0,1.0,0,0.0,0.0,700.0,2.0
Hamilton,43.2533923,-79.8753148,Apartment,1600.0,1.0,1.0,0,0.0,0.0,542.0,2.0
Hamilton,43.2585934,-79.8638312,Apartment,1595.0,1.0,1.0,0,1.0,1.0,700.0,2.0
Hamilton,43.2620807,-79.8933916,Apartment,1100.0,0.5,1.0,0,1.0,1.0,450.0,2.0
Hamilton,43.2434223,-79.7873383,Apartment,1450.0,2.0,1.0,0,1.0,1.0,650.0,2.0
Hamilton,43.2425639,-79.7844481,Apartment,1450.0,1.0,1.0,0,1.0,0.0,700.0,2.0
Hamilton,43.2502612,-79.8691462,Apartment,1634.0,1.0,1.0,0,1.0,1.0,628.0,2.0
Hamilton,43.254863,-79.8838452,Apartment,1949.0,1.0,1.0,0,1.0,1.0,685.0,2.0
Hamilton,43.2573913,-79.856302,Apartment,1550.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2574623,-79.8542697,Apartment,1150.0,0.5,1.0,0,1.0,1.0,350.0,2.0
Hamilton,43.2325329,-79.9734056,Apartment,1900.0,2.0,1.0,0,1.0,1.0,500.0,2.0
Hamilton,43.2393331,-79.8423295,Apartment,2100.0,2.0,1.0,0,1.0,1.0,945.0,2.0
Hamilton,43.1231696,-79.8036518,Apartment,1700.0,1.0,1.0,0,0.0,1.0,588.0,2.0
Hamilton,43.1231696,-79.8036518,Apartment,1825.0,1.0,1.0,0,0.0,1.0,678.0,2.0
Hamilton,43.2614258,-79.8969911,Apartment,1550.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2541231,-79.8654711,Apartment,2499.0,2.0,1.0,0,1.0,1.0,750.0,2.0
Hamilton,43.2552334,-79.8913687,Apartment,2450.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.2183588,-79.8339418,Apartment,2250.0,3.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2296147,-79.7384832,Basement,1500.0,2.0,1.0,1,1.0,1.0,600.0,1.0
Hamilton,43.233934,-79.8715087,Basement,2100.0,3.0,1.0,0,0.0,0.0,750.0,2.0
Hamilton,43.2589665,-79.8225832,Basement,1475.0,1.0,1.0,1,1.0,1.0,575.0,2.0
Hamilton,43.2150845,-79.8280985,Basement,1800.0,2.0,1.0,0,0.0,0.0,897.0,2.0
Hamilton,43.3532487,-79.8823233,Basement,1550.0,2.0,1.0,0,0.0,0.0,650.0,2.0
Hamilton,43.2433333,-79.795089,Basement,2000.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.230969,-79.7384102,Basement,1500.0,1.5,1.0,1,1.0,1.0,850.0,2.0
Hamilton,43.2390386,-79.8214451,Basement,1300.0,0.5,1.0,1,1.0,1.0,550.0,2.0
Hamilton,43.2309493,-79.7363289,Basement,1650.0,1.5,1.0,1,1.0,1.0,850.0,2.0
Hamilton,43.2234589,-79.7513785,Basement,1900.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Hamilton,43.2153662,-79.9152473,Basement,1750.0,1.0,1.0,1,1.0,1.0,765.0,2.0
Hamilton,43.2341458,-79.9024779,Basement,1400.0,0.5,1.0,1,1.0,1.0,350.0,2.0
Hamilton,43.235538,-79.8517613,Basement,1495.0,1.5,1.0,0,1.0,1.0,800.0,2.0
Hamilton,43.2164039,-79.7860684,Basement,2450.0,2.0,1.0,1,1.0,1.0,715.0,1.0
Hamilton,43.2519139,-79.842569,Basement,1100.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Hamilton,43.2291551,-79.8464804,Basement,1450.0,1.0,1.0,0,0.0,0.0,460.0,2.0
Hamilton,43.2528662,-79.7904475,Basement,1350.0,1.0,1.0,1,1.0,1.0,450.0,2.0
Hamilton,43.2229092,-79.8765179,Basement,1845.0,2.0,1.0,0,0.0,0.0,950.0,2.0
Hamilton,43.2442779,-79.8342044,Basement,1395.0,1.0,1.0,0,0.0,1.0,550.0,2.0
Hamilton,43.2425316,-79.8630209,Basement,1450.0,1.5,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2341458,-79.9024779,Basement,1200.0,1.5,1.0,1,1.0,1.0,450.0,1.0
Hamilton,43.2609225,-79.9124487,Basement,695.0,0.5,1.0,1,1.0,1.0,800.0,2.0
Hamilton,43.2083093,-79.904927,Basement,800.0,2.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.241189,-79.8214166,Basement,1700.0,1.0,1.0,1,1.0,1.0,850.0,2.0
Hamilton,43.2284964,-79.8684462,Basement,1749.0,2.0,1.0,0,1.0,1.0,850.0,2.0
Hamilton,43.2291551,-79.8464804,Basement,2000.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Hamilton,43.2368625,-79.787404,Basement,1750.0,2.0,1.0,0,0.0,0.0,900.0,0.0
Hamilton,43.22514,-79.8016569,Basement,1850.0,1.0,1.0,1,1.0,1.0,700.0,1.0
Hamilton,43.2489374,-79.841754,Basement,1450.0,1.0,1.0,0,1.0,1.0,650.0,2.0
Hamilton,43.2140409,-79.9559929,Basement,2500.0,3.0,1.0,1,1.0,1.0,800.0,2.0
Hamilton,43.2099171,-79.8359815,Basement,1600.0,1.0,1.0,1,1.0,1.0,900.0,2.0
Hamilton,43.2187233,-79.8319503,Basement,2000.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Hamilton,43.2380103,-79.8392157,Basement,1500.0,1.0,1.0,0,0.0,0.0,800.0,2.0
Hamilton,43.2433333,-79.795089,Basement,2000.0,2.0,1.0,1,1.0,1.0,800.0,2.0
